11:14:41 [AccountInfo] Account connected (Account: 1, IpAddress: 45.71.224.14, GameServerCode: 0)
19:34:30 [AccountInfo] Account connected (Account: admin, IpAddress: 45.71.224.14, GameServerCode: 1)
19:35:18 [AccountInfo] Account disconnected (Account: admin, IpAddress: 45.71.224.14, GameServerCode: 1)
19:36:07 [AccountInfo] Account connected (Account: 1, IpAddress: 45.71.224.14, GameServerCode: 0)
19:36:20 [AccountInfo] Account disconnected by clear (Account: 1, IpAddress: 45.71.224.14, GameServerCode: 0)
19:37:27 [AccountInfo] Account connected (Account: admin, IpAddress: 45.71.224.14, GameServerCode: 0)
19:43:02 [AccountInfo] Account disconnected (Account: admin, IpAddress: 45.71.224.14, GameServerCode: 0)
19:46:54 [AccountInfo] Account connected (Account: admin, IpAddress: 45.71.224.14, GameServerCode: 0)
19:56:51 [AccountInfo] Account disconnected (Account: admin, IpAddress: 45.71.224.14, GameServerCode: 0)
19:58:36 [AccountInfo] Account connected (Account: admin, IpAddress: 45.71.224.14, GameServerCode: 0)
19:59:45 [AccountInfo] Account disconnected (Account: admin, IpAddress: 45.71.224.14, GameServerCode: 0)
20:22:13 [AccountInfo] Account connected (Account: 1, IpAddress: 45.71.224.14, GameServerCode: 0)
20:22:47 [AccountInfo] Account disconnected (Account: 1, IpAddress: 45.71.224.14, GameServerCode: 0)
20:27:48 [AccountInfo] Account connected (Account: 1, IpAddress: 45.71.224.14, GameServerCode: 0)
21:01:53 [AccountInfo] Account disconnected (Account: 1, IpAddress: 45.71.224.14, GameServerCode: 0)
21:03:08 [AccountInfo] Account connected (Account: 1, IpAddress: 45.71.224.14, GameServerCode: 0)
21:11:27 [AccountInfo] Account connected (Account: 1, IpAddress: 45.71.224.14, GameServerCode: 0)
21:26:13 [AccountInfo] Account disconnected (Account: 1, IpAddress: 45.71.224.14, GameServerCode: 0)
